Index,Latitude,Longitude,Northing,Easting,GeoAddress,BuildingN,StreetN,District,NUMABOVEGROUNDSTOREYS,TOPHEIGHT,RECORDUPDATEDDATE
4471,22.33016,114.18951,821236,837569,3756321243P20050713,昌盛大樓,衙前塱道,九龍城區,,13.4,9/8/2005
4472,22.3125,114.18716,819280,837328,3732819280P20111110,昌盛金舖大樓,機利士北路,九龍城區,5,,4/23/2013
4473,22.2855,114.19267,816290,837896,3789316281T20050430,昌盛洋樓,英皇道,灣仔區,,,7/25/2005
4474,22.28676,114.14996,816430,833494,3349216423T20050430,昌生商業大廈,永樂街,中西區,23,,8/17/2006
4475,22.33452,114.19748,821719,838391,3839021723T20050430,昌泰大廈,景福街,黃大仙區,,,6/7/2021
4476,22.28634,114.15157,816383,833660,3365516379T20050430,昌泰商業大廈,永樂街,中西區,,,7/25/2005
4477,22.33811,114.19844,822116,838489,3849022118T20050430,昌泰工廠大廈,大有街,黃大仙區,12,,8/17/2006
4478,22.31513,114.16816,819571,835370,3536819570T20050430,昌華商業大廈,廣東道,油尖旺區,22,,5/10/2021
4479,22.31809,114.19048,819899,837670,3765919904T20050430,昌華工廠大廈,長寧街,九龍城區,11,,8/17/2006
4480,22.32702,114.16166,820888,834701,3470120887T20050430,昌華樓,南昌街,深水埗區,6,,8/17/2006
4481,22.31359,114.17007,819400,835567,3556419399T20050430,昌威大廈,砵蘭街,油尖旺區,,,7/25/2005
4482,22.28456,114.136,816186,832055,3205516187P20060312,昌運大廈,山道,中西區,,38.8,1/24/2007
4483,22.26627,114.23581,814162,842342,4233214155T20050430,長匯工業大廈,利眾街,東區,13,,8/17/2006
4484,22.28627,114.13896,816376,832361,3236216376T20050430,昌榮閣,水街,中西區,23,,6/7/2021
4485,22.3292,114.19113,821129,837736,3773021127P20060725,昌旺樓,城南道,九龍城區,,11.1,1/24/2007
4486,22.28374,114.12901,816096,831335,3133016095P20050617,昌裕大廈,北街,中西區,,10.1,9/8/2005
4487,22.32864,114.15789,821068,834312,3431721070T20050430,昌遠大廈,通州街,深水埗區,12,,8/17/2006
4488,22.31564,114.22206,819628,840923,4092119629T20050430,財利大廈,恆安街,觀塘區,,,7/27/2021
4489,22.34369,114.17745,822734,836328,3632722734T20050430,霞明閣,義本道,九龍城區,12,,8/17/2006
4490,22.30684,114.18697,818653,837308,3731018655T20050430,昌隆閣,蕪湖街,九龍城區,15,,8/17/2006
4491,22.28602,114.21267,816348,839957,3996116343T20050430,芝蘭閣,華蘭路,東區,28,,8/17/2006
4492,22.2838,114.1487,816102,833365,3336516100T20050430,翠麗軒,居賢坊,中西區,34,149.5,8/17/2006
4493,22.31883,114.1636,819981,834900,3489719981T20050430,櫻桃大廈,櫻桃街,油尖旺區,,,7/27/2021
4494,22.28629,114.13241,816378,831685,3168616378P20060312,澤安閣,卑路乍街,中西區,,,5/28/2021
4495,22.33659,114.15942,821947,834470,3446521945T20050430,東寧大廈,東京街,深水埗區,12,,8/17/2006
4496,22.30286,114.17267,818212,835835,3583518210T20050430,卓能中心,山林道,油尖旺區,23,,8/17/2006
4497,22.26222,114.23509,813714,842268,4227013715T20050430,卓華樓,環翠道,東區,39,129.5,2/24/2014
4498,22.28593,114.19595,816338,838234,3824216369T20050430,張祝珊英文中學,雲景道,東區,8,,8/17/2006
4499,22.28238,114.15378,815945,833888,3388515953T20050430,祥暉大廈,閣麟街,中西區,14,,8/17/2006
4500,22.33461,114.16219,821729,834755,3475621729P20060311,祥輝大廈,九江街,深水埗區,1,,6/28/2007
4501,22.3407,114.15482,822403,833996,3399122398P20050523,昌暉大廈,昌華街,深水埗區,2,,6/7/2021
4502,22.32689,114.16566,820873,835113,3511320873P20060311,祥發大廈,汝州街,深水埗區,,11.5,1/24/2007
4503,22.33816,114.15609,822122,834127,3412722122T20050430,長發大廈,長發街,深水埗區,,,7/27/2021
4504,22.3226,114.16374,820398,834915,3490120409T20050430,長發工業大廈,洋松街,油尖旺區,,,7/25/2005
4505,22.32983,114.16417,821199,834960,3495821200T20050430,祥興大樓,南昌街,深水埗區,6,,8/17/2006
4506,22.32741,114.16623,820932,835171,3517120930T20050430,長興大廈,長沙灣道,深水埗區,15,,8/17/2006
4507,22.27819,114.17663,815480,836243,3624615482T20050430,祥興大廈,軒尼詩道,灣仔區,15,,8/17/2006
4508,22.28144,114.22193,815841,840911,4091115841P20060312,長興大樓,聖十字徑,東區,2,,5/28/2021
4509,22.28276,114.15394,815987,833905,3390615985T20050430,祥興商業大廈,閣麟街,中西區,10,,8/17/2006
4510,22.3158,114.16923,819645,835480,3547919648T20050430,祥興樓,長沙街,油尖旺區,11,,8/17/2006
4511,22.28079,114.12918,815769,831352,3133515770T20050430,祥興工業大廈,士美菲路,中西區,12,,8/17/2006
4512,22.31633,114.21531,819704,840228,4022919702T20050430,長慶工業大廈,大業街,觀塘區,13,,8/17/2006
4513,22.32872,114.16453,821076,834996,3499621077T20050430,祥康大廈,長沙灣道,深水埗區,,,
4514,22.49278,114.14233,839244,832713,3270739247T20050430,祥景樓,新運路,北區,,,
4515,22.27917,114.16004,815589,834533,3453715595T20050430,長江集團中心,皇后大道中,中西區,,,
4516,22.33664,114.14897,821953,833393,3339121965T20050430,長江工廠大廈,長順街,深水埗區,,,
4517,22.30356,114.22721,818291,841455,4145618291T20050430,祥利樓,茶果嶺道,觀塘區,,,
4518,22.33053,114.16219,821276,834755,3475621277T20050430,長利樓,長沙灣道,深水埗區,,,
4519,22.32913,114.16399,821122,834940,3494221120T20050430,長利商業大廈,長沙灣道,深水埗區,,,
4520,22.26446,114.23591,813962,842353,4235913967T20050430,祥利工業大廈,祥利街,東區,,,
4521,22.37095,114.12033,825753,830444,3044725762T20050430,昌寧大廈,西樓角路,荃灣區,14,,8/17/2006
4522,22.32372,114.16926,820523,835484,3547920525T20050430,長寧大廈,水渠道,油尖旺區,14,,8/17/2006
4523,22.21333,114.02516,808306,820625,2062508308T20050430,長樂樓,長貴路,離島區,4,39.9,2/24/2014
4524,22.33641,114.14836,821928,833331,3333121927T20050430,昌隆工業大廈,長義街,深水埗區,13,,8/17/2006
4525,22.32845,114.16563,821047,835110,3511021047T20050430,長明大廈,長沙灣道,深水埗區,,,7/25/2005
4526,22.32977,114.16194,821192,834730,3473421190T20050430,長安大廈,北河街,深水埗區,11,,8/17/2006
4527,22.33425,114.1559,821688,834107,3407221687T20220706,長沙灣天主教小學,東京街,深水埗區,,25.6,7/27/2022
4528,22.33856,114.15385,822166,833896,3390222167T20050430,長沙灣天主教英文中學,福榮街,深水埗區,,,7/25/2005
4529,22.32546,114.23089,820716,841833,4185620728T20171228,服務設施大樓,安秀道,觀塘區,,,
4530,22.33182,114.16035,821419,834566,3455721410T20050430,長沙灣政府合署,長沙灣道,深水埗區,,75.4,7/25/2005
4531,22.33532,114.14658,821807,833147,3314321818T20050430,長沙灣警署,荔枝角道,深水埗區,,42.3,7/25/2005
4532,22.33456,114.15069,821723,833571,3357121724T20180510,長沙灣臨時家禽批發市場,興華街,深水埗區,,,8/29/2019
4533,22.32593,114.15083,820767,833584,3358320759T20050430,長沙灣副食品批發市場,欽州街西,深水埗區,,,
4534,22.32456,114.15176,820615,833680,3368220615T20050430,長沙灣魚類批發市場,欽州街西,深水埗區,,,
4535,22.32666,114.16723,820848,835274,3527220851T20050430,長勝大廈,長沙灣道,深水埗區,,,
4536,22.24798,114.16507,812136,835051,3505112149T20050430,長德工業大廈,黃竹坑道,南區,,,
4537,22.26517,114.23604,814040,842367,4235914036T20050430,祥達中心,祥利街,東區,,,
4538,22.28556,114.21426,816298,840121,4011916287T20050430,長華工業大廈,船塢里,東區,,,
4539,22.31942,114.18838,820046,837453,3745420047T20050430,祥雲大廈,馬坑涌道,九龍城區,,,
4540,22.31938,114.22706,820042,841438,4142920055T20050430,和亨閣,協和街,觀塘區,,,
4541,22.31911,114.22679,820013,841411,4140920012T20050430,和健閣,協和街,觀塘區,,,
4542,22.31851,114.22633,819946,841364,4136419946T20050430,和均閣,協和街,觀塘區,,,
4543,22.31876,114.22701,819974,841434,4143419975T20050430,和誠閣,協和街,觀塘區,,,
4544,22.31993,114.22689,820103,841421,4142020105T20050430,和通閣,協和街,觀塘區,,,
4545,22.31863,114.22668,819959,841400,4140019958T20050430,和悅閣,協和街,觀塘區,,,
4546,22.31954,114.16659,820060,835208,3521020058T20050430,長旺大廈,長旺道,油尖旺區,,,
4547,22.26707,114.24587,814250,843379,4336614242T20050430,長益工業大廈,安業街,東區,,,
4548,22.33115,114.16215,821345,834751,3475121345T20050430,祥賢大廈,長沙灣道,深水埗區,,,
4549,22.29145,114.20683,816949,839355,3936116944T20050430,中原大廈,健康東街,東區,,,
4550,22.28564,114.15385,816305,833895,3389716308T20050430,世瑛大廈,永樂街,中西區,14,,8/17/2006
4551,22.32133,114.21127,820258,839812,3981120257T20050430,其士商業中心,宏開道,觀塘區,16,,8/17/2006
4552,22.29898,114.17555,817783,836131,3612917784T20050430,其士大廈,漆咸道南,油尖旺區,16,,5/28/2021
4553,22.32185,114.16322,820316,834861,3486120320T20050430,其士工業大廈,櫸樹街,油尖旺區,15,,8/17/2006
4554,22.32936,114.15914,821147,834441,3443621147T20050430,就安大廈,荔枝角道,深水埗區,12,,8/17/2006
4555,22.31524,114.22166,819584,840883,4088319586T20050430,致昌大廈,宜安街,觀塘區,,,7/27/2021
4556,22.28815,114.14654,816584,833142,3314116594T20050430,致祥大廈,干諾道西,中西區,,,7/25/2005
4557,22.32884,114.18779,821089,837392,3738821088T20050430,置珍閣,福佬村道,九龍城區,6,,6/7/2021
4558,22.32987,114.16597,821204,835145,3514521204T20110927,置輝閣,大埔道,深水埗區,11,,5/28/2021
4559,22.32,114.1654,820111,835086,3508620111T20050430,置發樓,晏架街,油尖旺區,6,,8/17/2006
4560,22.31986,114.16845,820095,835400,3540020094T20050430,置富樓,砵蘭街,油尖旺區,,,
4561,22.25864,114.13751,813316,832210,3221013319T20050430,富澤苑,置富道,南區,,,
4562,22.25845,114.13821,813295,832282,3228213298T20050430,富昌苑,置富道,南區,,,
4563,22.25861,114.13891,813313,832355,3235713309T20050430,富俊苑,置富道,南區,,,
4564,22.25548,114.13927,812966,832391,3239312967T20050430,富暉苑,置富道,南區,,,
4565,22.25792,114.13954,813237,832420,3241613235T20050430,富恒苑,置富道,南區,,,
4566,22.25897,114.13688,813353,832146,3214813354T20050430,富興苑,置富道,南區,,,
4567,22.25637,114.13888,813065,832352,3235413061T20050430,富豪苑,置富道,南區,,,
4568,22.25831,114.13854,813280,832316,3231513283T20050430,富嘉苑,置富道,南區,28,,8/17/2006
4569,22.25601,114.13883,813026,832347,3234813027T20050430,富景苑,置富道,南區,,,
4570,22.25534,114.13962,812950,832428,3243012952T20050430,富麗苑,置富道,南區,,,
4571,22.25857,114.13786,813308,832246,3224713311T20050430,富明苑,置富道,南區,,,
4572,22.2557,114.13899,812991,832363,3236412993T20050430,富安苑,置富道,南區,,,
4573,22.25857,114.1393,813308,832395,3239113306T20050430,富昇苑,置富道,南區,,,
4574,22.2576,114.13966,813201,832432,3242413204T20050430,富華苑,置富道,南區,,,
4575,22.25871,114.13715,813324,832173,3217313327T20050430,富榮苑,置富道,南區,28,,8/17/2006
4576,22.25697,114.1397,813131,832437,3243813132T20050430,富仁苑,置富道,南區,,,
4577,22.25825,114.13942,813273,832407,3240313271T20050430,富雅苑,置富道,南區,28,,8/17/2006
4578,22.25644,114.13926,813073,832390,3239213070T20050430,富逸苑,置富道,南區,28,,8/17/2006
4579,22.25659,114.13958,813089,832424,3242613086T20050430,富怡苑,置富道,南區,,,
4580,22.25716,114.13939,813152,832404,3240713152T20050430,富業苑,置富道,南區,28,,8/17/2006
4581,22.2578,114.13877,813223,832341,3232313236T20050430,置富南區廣場,置富道,南區,,,
4582,22.32984,114.16478,821201,835022,3502221201T20050430,置福大廈,福華街,深水埗區,,,
4583,22.28304,114.12735,816019,831165,3116216021T20050430,志豐樓,吉席街,中西區,,,
4584,22.32958,114.15843,821171,834368,3436821172T20050430,置豐閣,醫局街,深水埗區,,,
4585,22.31606,114.2264,819674,841371,4137219676T20050430,志恒大廈,協和街,觀塘區,,,
4586,22.3075,114.17038,818726,835599,3560018726T20050430,志興樓,廟街,油尖旺區,,,
4587,22.33052,114.1886,821275,837476,3747721275T20050430,置金閣,侯王道,九龍城區,,,
4588,22.28003,114.18076,815685,836669,3667115677T20050430,置景閣,駱克道,灣仔區,7,,8/17/2006
4589,22.26482,114.23571,814002,842333,4233314004T20050430,致高工業大廈,祥利街,東區,11,,8/17/2006
4590,22.32687,114.18836,820871,837451,3745220870T20050430,芝蘭苑,亞皆老街,九龍城區,,,7/25/2005
4591,22.34083,114.20528,822417,839195,3919522418T20050430,志蓮淨苑,志蓮道,黃大仙區,1,,8/17/2006
4592,22.34078,114.20563,822411,839230,3923122413T20050714,志蓮淨苑僧舍,志蓮道,黃大仙區,4,,8/18/2021
4593,22.27327,114.17425,814936,835997,3600214934T20050430,置樂台,堅彌地街,灣仔區,12,,8/17/2006
4594,22.33254,114.16267,821499,834804,3480421499P20060311,置安閣,元州街,深水埗區,,,
4595,22.28269,114.12719,815979,831147,3114715983T20050430,持平大廈,厚和街,中西區,,,
4596,22.27848,114.17784,815513,836368,3636915506T20050430,誌寶大廈,軒尼詩道,灣仔區,,,
4597,22.33175,114.17699,821412,836280,3628021412T20050430,慈德善社,金巴倫道,九龍城區,,,
4598,22.3322,114.16365,821462,834906,3490721462T20050430,置達大廈,元州街,深水埗區,,,
4599,22.33446,114.16206,821712,834742,3474221711T20050430,置榮閣,九江街,深水埗區,11,,8/17/2006
4600,22.30727,114.17237,818701,835804,3580618699T20050430,志和商業大廈,西貢街,油尖旺區,,,
4601,22.33473,114.19968,821742,838617,3861721742T20050430,捷景工業大廈,景福街,黃大仙區,,,
4602,22.31744,114.19115,819827,837739,3774019828P20060311,捷通大廈,貴州街,九龍城區,,,
4603,22.32916,114.16217,821124,834753,3475321123T20050430,捷興大廈,汝州街,深水埗區,,,7/25/2005
4604,22.28121,114.15579,815815,834095,3409715818T20050430,春暉閣,威靈頓街,中西區,6,,8/17/2006
4605,22.28155,114.16511,815853,835056,3505615854T20110819,行政長官辦公室,添華道,中西區,,39,9/9/2011
4606,22.37673,114.17862,826392,836448,3644826388T20050430,積信樓,積信街,沙田區,,,
4607,22.21865,114.21262,808888,839953,3994908891T20050430,積德樓,赤柱新街,南區,4,,6/7/2021
4608,22.31622,114.21504,819692,840201,4020119693T20050430,榮韶工業大廈,偉業街,觀塘區,12,,8/17/2006
4609,22.33643,114.19841,821931,838487,3849321928T20050430,振發工廠大廈,七寶街,黃大仙區,8,,8/17/2006
4610,22.28339,114.13154,816057,831596,3159616056T20050430,展鴻閣,李寶龍路,中西區,12,,8/17/2006
4611,22.2775,114.17709,815404,836290,3629315410T20050430,展鴻大廈,克街,灣仔區,,,7/25/2005
4612,22.31228,114.21808,819256,840514,4052119262T20050430,航天科技中心,海濱道,觀塘區,,,
4613,22.28176,114.15683,815876,834202,3419915875T20050430,華人行,皇后大道中,中西區,,,
4614,22.3371,114.15034,822004,833535,3353922002T20050430,中國宏興大廈,長裕街,深水埗區,,,
4615,22.29038,114.19774,816830,838418,3841316840T20050430,振華大廈,英皇道,東區,,,
4616,22.33706,114.16055,822000,834586,3458822004T20050430,中聖書院,懷惠道,深水埗區,,,
4617,22.29953,114.16867,817844,835422,3542517847T20050430,中港中心,廣東道,油尖旺區,,,
4618,22.27759,114.16847,815414,835402,3540015420T20050430,中港大廈,軒尼詩道,灣仔區,,,
4619,22.27889,114.17148,815559,835712,3571515555T20050430,中國華融大廈,告士打道,灣仔區,,,
4620,22.32105,114.1901,820227,837630,3763120227T20050430,中華工業大廈,九龍城道,九龍城區,,,
4621,22.29918,114.17502,817805,836077,3607717805T20050430,中國保險大廈,金馬倫道,油尖旺區,,,
4622,22.28557,114.15513,816298,834027,3401416277T20050430,中保集團大廈,干諾道中,中西區,,,7/25/2005
4623,22.28238,114.12256,815945,830670,3067315929T20050430,招商局第一及第二貨倉,西寧街,中西區,,,
4624,22.3008,114.17587,817985,836165,3616617985T20111109,中國五礦大廈,漆咸道南,油尖旺區,14,,5/28/2021
4625,22.27779,114.17277,815436,835846,3584215428T20050430,中國海外大廈,軒尼詩道,灣仔區,,,
4626,22.33786,114.14585,822088,833072,3307222086T20050430,中太工業大廈,青山道,深水埗區,,,
4627,22.32235,114.16626,820371,835175,3517120377T20050430,中華漆廠大廈,鴉蘭街,油尖旺區,,,
4628,22.28002,114.17547,815683,836123,3611615699T20050430,華潤大廈,港灣道,灣仔區,,,
4629,22.27357,114.1744,814969,836013,3601414970T20201016,創富酒店,慶雲街,灣仔區,,,
4630,22.33884,114.15238,822196,833745,3374622197P20171114,中國船舶大廈,長沙灣道,深水埗區,,,
4631,22.27795,114.18567,815454,837175,3716915453P20050712,中國太平大廈,恩平道,灣仔區,,,
4632,22.27469,114.17291,815093,835860,3586515089T20050430,中華大廈,皇后大道東,灣仔區,,,
4633,22.31309,114.21795,819346,840500,4050519345T20050430,華貿中心,偉業街,觀塘區,,,
4634,22.28342,114.15546,816060,834061,3405116054T20050430,中旅大廈,皇后大道中,中西區,,,
4635,22.2917,114.20055,816977,838707,3870516981T20050430,華滙中心,馬寶道,東區,,,
4636,22.3382,114.14938,822126,833436,3344322126T20050430,華匯廣場,大南西街,深水埗區,23,,8/17/2006
4637,22.29909,114.17481,817795,836055,3605517795T20050430,華懋金馬倫中心,金馬倫道,油尖旺區,,,7/25/2005
4638,22.2799,114.17846,815670,836431,3643415672T20050430,華懋世紀廣場,告士打道,灣仔區,,,
4639,22.28807,114.21184,816575,839871,3986816573T20050430,華懋交易廣場,海灣街,東區,,,7/25/2005
4640,22.30003,114.1793,817899,836518,3652417878T20050430,華懋廣場,麼地道,油尖旺區,11,,5/28/2021
4641,22.28198,114.15442,815901,833954,3395315899T20050430,華懋荷李活中心,荷李活道,中西區,,,7/25/2005
4642,22.277,114.17565,815348,836142,3614415348T20050430,華懋莊士敦廣場,莊士敦道,灣仔區,20,,8/17/2006
4643,22.27715,114.18202,815366,836798,3680415367T20050430,華懋禮頓廣場,禮頓道,灣仔區,23,,8/17/2006
4644,22.2838,114.15698,816102,834217,3422016110T20050430,華懋大廈,干諾道中,中西區,,,
4645,22.28015,114.18057,815697,836649,3665315700T20050430,中望商業中心,謝斐道,灣仔區,,,7/25/2005
4646,22.33018,114.17899,821238,836486,3649021237T20050430,香港九龍塘基督教中華宣道會,窩打老道,九龍城區,2,,8/17/2006
4647,22.31997,114.18075,820107,836667,3666820106T20050430,中國基督徒會堂,石鼓街,九龍城區,2,,8/17/2006
4648,22.28318,114.15743,816033,834264,3427116042T20050430,華商會所大廈,干諾道中,中西區,16,,8/17/2006
4649,22.28338,114.19793,816055,838438,3843816068T20050430,漢基國際學校,校園徑,東區,5,,8/17/2006
4650,22.30861,114.17245,818849,835812,3581118858T20050430,中華循道公會,加士居道,油尖旺區,,,7/27/2021
4651,22.29056,114.20738,816851,839412,3942016844T20050430,北角循道學校,百福道,東區,,,7/25/2005
4652,22.32669,114.16164,820851,834699,3470120852T20050430,深水埗公立醫局,醫局街,深水埗區,,12.5,7/25/2005
4653,22.28016,114.1711,815699,835673,3567415711T20050430,香港中華基督教青年會,港灣道,灣仔區,23,,8/17/2006
4654,22.31383,114.17174,819428,835739,3572719419T20050430,城景國際,窩打老道,油尖旺區,,,
4655,22.28871,114.19707,816646,838349,3834716651T20050430,清暉臺,清華街,東區,,,
4656,22.3398,114.13582,822303,832039,3204122306T20050430,清麗商場,荔景山路,深水埗區,,,
4657,22.3392,114.13542,822237,831997,3199722237T20050430,麗恆閣,荔景山路,深水埗區,,,
4658,22.33877,114.13411,822190,831863,3186422188T20050430,麗康閣,荔景山路,深水埗區,,,
4659,22.33912,114.1347,822229,831923,3192522227T20050430,麗建閣,荔景山路,深水埗區,,,
4660,22.33869,114.13452,822181,831905,3190622182T20050430,麗寧閣,荔景山路,深水埗區,,,
4661,22.33879,114.13493,822192,831948,3194722189T20050430,麗秀閣,荔景山路,深水埗區,,,
4662,22.33908,114.13434,822224,831886,3188822227T20050430,麗泰閣,荔景山路,深水埗區,,,
4663,22.33917,114.13506,822234,831960,3196122232T20050430,麗裕閣,荔景山路,深水埗區,,,
4664,22.28249,114.13131,815958,831573,3156815962T20050430,青蓮閣,青蓮臺,中西區,,,
4665,22.28775,114.14134,816540,832606,3260316549T20050430,正德大廈,德輔道西,中西區,,,
4666,22.28892,114.19684,816669,838325,3832716664T20050430,清華大廈,清華街,東區,,,
4667,22.2919,114.19723,816999,838366,3836517001T20050430,清華樓,渣華道,東區,,,
4668,22.32115,114.16979,820238,835538,3553420240T20050430,捷利大廈,旺角道,油尖旺區,,,
4669,22.3333,114.16033,821584,834564,3456421584T20050430,捷德樓,福華街,深水埗區,,,
4670,22.28209,114.22164,815913,840882,4088515920T20050430,捷富樓,筲箕灣道,東區,,,
4671,22.28353,114.22048,816073,840761,4076316077T20050430,捷利商業大廈,筲箕灣道,東區,,,
4672,22.31729,114.21558,819811,840256,4025619809T20050430,捷煌樓,觀塘道,觀塘區,,,
4673,22.28799,114.14554,816566,833039,3303616558T20050430,潮州會館,德輔道西,中西區,,,
4674,22.27634,114.17265,815276,835832,3582715281T20050430,昭憲大廈,莊士敦道,灣仔區,20,,8/17/2006
4675,22.3159,114.22714,819658,841447,4144019655T20050430,超群大廈,平成里,觀塘區,,,
4676,22.28705,114.13974,816463,832441,3244116463T20050430,朝光樓,朝光街,中西區,9,,5/28/2021
4677,22.2827,114.15667,815980,834185,3418615974T20050430,昭隆大廈,昭隆街,中西區,11,,8/17/2006
4678,22.32758,114.16303,820950,834841,3484520950T20050430,朝南樓,大南街,深水埗區,10,,8/17/2006
4679,22.28379,114.13584,816102,832039,3205216091T20050430,香港潮商學校,薄扶林道,中西區,6,,8/17/2006
4680,22.33884,114.15551,822197,834067,3406922195T20050430,昭德大廈,青山道,深水埗區,,,7/25/2005
4681,22.33456,114.19924,821723,838572,3857221723T20050430,超達工業大廈,景福街,黃大仙區,,,
4682,22.27821,114.12871,815484,831304,3130415484T20050430,昭遠墳場,摩星嶺道,中西區,,,
4683,22.28398,114.15598,816121,834115,3411916125T20050430,集友銀行大廈,德輔道中,中西區,,,
4684,22.49985,114.12637,840027,831071,3107240037T20050430,彩華樓,彩園路,北區,28,77.6,2/24/2014
4685,22.32929,114.21633,821140,840333,4033321140T20210827,彩和樓,彩榮路,觀塘區,,78.3,9/5/2023
4686,22.33492,114.21304,821763,839994,3999421764T20050430,彩峰苑,彩鳳徑,黃大仙區,39,150.4,2/24/2014
4687,22.32598,114.21833,820774,840539,4053220776T20050430,彩星樓,彩霞道,觀塘區,35,137.8,2/24/2014
4688,22.32639,114.21697,820818,840399,4038920818T20050430,彩日樓,彩霞道,觀塘區,35,136.9,2/24/2014
4689,22.32621,114.21743,820799,840446,4045620795T20050430,彩月樓,彩霞道,觀塘區,,,
4690,22.33191,114.21323,821429,840014,4001421384T20190807,彩萱閣,彩盛里,觀塘區,,,
4691,22.33164,114.21438,821400,840132,4013221396T20190807,彩蕎閣,彩盛里,觀塘區,,133.2,11/6/2019
4692,22.33149,114.21378,821383,840070,4007021384T20190807,彩薈閣,彩盛里,觀塘區,,,
4693,22.33435,114.19492,821699,838127,3812121692T20050430,彩虹唐樓,彩虹道,黃大仙區,,,
4694,22.33395,114.2074,821655,839413,3940921653T20050430,紫薇樓,紫葳路,黃大仙區,,,
4695,22.33568,114.20598,821847,839266,3926521848T20050430,翠瓊樓,青楊路,黃大仙區,,,
4696,22.33679,114.20597,821970,839265,3926621969T20050430,紅萼樓,紅梅路,黃大仙區,,,
4697,22.28462,114.1918,816192,837806,3780016195T20050430,金漢樓,電氣道,灣仔區,,,
4698,22.32718,114.16439,820906,834982,3498220906T20050430,金碧樓,基隆街,深水埗區,,,
4699,22.33529,114.20541,821804,839208,3920621807T20050430,金碧街市,綠柳路,黃大仙區,,,
4700,22.27826,114.22858,815489,841597,4159815483T20050430,金華樓,金華街,東區,9,,8/17/2006
4701,22.33711,114.20497,822005,839162,3916122007T20050430,錦雲樓,紅梅路,黃大仙區,,,
4702,22.33425,114.2064,821689,839310,3931121689T20050430,綠晶樓,紫葳路,黃大仙區,,,
4703,22.33566,114.20689,821845,839361,3935821843T20050430,白雪樓,黃菊路,黃大仙區,,,
4704,22.33606,114.20481,821889,839146,3914821885T20050430,碧海樓,綠柳路,黃大仙區,,,
4705,22.33497,114.20754,821769,839428,3942921767T20050430,丹鳳樓,紫葳路,黃大仙區,,,
4706,22.33532,114.20697,821808,839369,3937621813T20050430,彩虹邨天主教英文中學,紫葳路,黃大仙區,,,
4707,22.33552,114.20878,821830,839555,3955521833T20050430,彩虹花園,龍池徑,黃大仙區,,,
4708,22.32403,114.16716,820556,835267,3526720556T20050430,彩金樓,太子道西,油尖旺區,,,
4709,22.26924,114.1838,814490,836982,3698114488T20050430,翠雅園,山光道,灣仔區,,,
4710,22.33308,114.21588,821559,840286,4028421562T20050430,伴月樓,清水灣道,黃大仙區,26,122,2/24/2014
4711,22.33315,114.21433,821567,840126,4011421554T20050430,長波樓,清水灣道,黃大仙區,28,114,2/24/2014
4712,22.33314,114.21338,821566,840029,4001621578T20050430,紫霄樓,清水灣道,黃大仙區,26,105.5,2/24/2014
4713,22.33408,114.21507,821670,840202,4020221671T20050430,飛鳳樓,清水灣道,黃大仙區,28,119.7,2/24/2014
4714,22.33415,114.21378,821678,840070,4006921682T20050430,甘霖樓,清水灣道,黃大仙區,26,110.2,2/24/2014
4715,22.33314,114.21545,821566,840242,4023921564T20050430,景新樓,清水灣道,黃大仙區,16,93.7,2/24/2014
4716,22.33331,114.21615,821584,840314,4031421586T20050430,觀日樓,清水灣道,黃大仙區,28,126.8,2/24/2014
4717,22.33293,114.21406,821542,840099,4009721547T20050430,銀河樓,清水灣道,黃大仙區,26,109.5,2/24/2014
4718,22.33499,114.21196,821771,839882,3988221773T20050430,白鳳樓,清水灣道,黃大仙區,28,116.6,2/24/2014
4719,22.33292,114.21512,821541,840208,4020921539T20050430,白虹樓,清水灣道,黃大仙區,26,119.3,2/24/2014
4720,22.33339,114.21312,821594,840002,4000221594T20050430,繡文樓,清水灣道,黃大仙區,,,
4721,22.33466,114.21426,821734,840120,4012521735T20050430,星辰樓,清水灣道,黃大仙區,,,
4722,22.33425,114.21341,821689,840032,4003321690T20050430,時雨樓,清水灣道,黃大仙區,,,
4723,22.33441,114.21451,821707,840145,4014521707T20050430,日月樓,清水灣道,黃大仙區,,,
4724,22.33398,114.21543,821659,840240,4023721662T20050430,游龍樓,清水灣道,黃大仙區,,,
4725,22.33497,114.21233,821769,839921,3991721773T20050430,玉麟樓,清水灣道,黃大仙區,,,
4726,22.33452,114.21764,821719,840468,4046821726T20050430,豐澤樓,清水灣道,黃大仙區,,,
4727,22.33341,114.21741,821596,840444,4042321577T20050430,啟輝樓,清水灣道,黃大仙區,,,
4728,22.33456,114.21606,821724,840305,4030221731T20050430,瓊宮樓,清水灣道,黃大仙區,26,131.4,2/24/2014
4729,22.33394,114.21683,821654,840384,4038221653T20050430,明麗樓,清水灣道,黃大仙區,24,124.7,2/24/2014
4730,22.33467,114.2157,821736,840268,4026821736T20050430,玉宇樓,清水灣道,黃大仙區,,,
4731,22.34607,114.19879,822998,838525,3852322996T20050430,彩雲樓,蒲崗里,黃大仙區,6,,8/17/2006
4732,22.33426,114.21231,821690,839918,3991521693T20050430,彩雲聖若瑟小學,清水灣道,黃大仙區,7,48.6,2/24/2014
4733,22.32847,114.21503,821049,840199,4020021049P20081121,盈富樓,彩霞道,觀塘區,,,
